appid,genre
1457630,Casual
1457630,RPG
1457630,Strategy
2426020,Action
2426020,Adventure
2426020,Indie
2426020,RPG
3668080,Indie
3199040,Casual
3199040,Indie
3199040,Simulation
3199040,Free To Play
3583930,Casual
3583930,Indie
2999030,Action
2999030,Casual
2999030,Indie
2999030,Simulation
2999030,Strategy
3039500,Adventure
3039500,Indie
3039500,RPG
3039500,Early Access
1594860,Adventure
1720960,Action
1720960,Indie
1720960,Racing
2384940,Action
2384940,Adventure
2384940,Casual
2384940,Free To Play
3846450,Casual
3846450,Indie
2183090,Casual
2183090,Indie
2183090,RPG
2183090,Simulation
2183090,Strategy
3583870,Casual
3583870,Simulation
3199000,Indie
3199000,RPG
3199000,Free To Play
2999020,Action
1997410,Casual
1997410,RPG
2384920,Indie
2384920,RPG
2425970,Strategy
3806210,Action
3806210,Casual
3806210,Indie
3806210,Massively Multiplayer
3806210,Strategy
3583800,RPG
3583800,Free To Play
3198990,Adventure
3198990,Indie
3198990,RPG
2183080,Casual
2183080,Simulation
1660420,Adventure
1660420,Casual
2384900,Action
2384900,Adventure
2384900,Simulation
2384900,Strategy
2425960,Simulation
3667850,Simulation
3198970,Action
3198970,Adventure
3198970,Indie
3198970,Simulation
3198970,Strategy
3198970,Free To Play
3583790,Action
3583790,Casual
3583790,Indie
3583790,Simulation
3583790,Sports
3583790,Early Access
2183070,Adventure
2183070,Casual
2998990,Casual
2998990,RPG
2384890,Indie
2425950,Indie
2425950,Racing
3667840,Adventure
3667840,Casual
3667840,RPG
3583780,Adventure
3583780,Casual
3583780,Indie
3583780,Free To Play
3198960,Action
2998970,Action
2998970,Adventure
2998970,Indie
2998970,Massively Multiplayer
2998970,Simulation
1742470,Casual
1742470,RPG
1539680,Adventure
1539680,Indie
1539680,RPG
1457620,Action
1457620,Adventure
1457620,Casual
1457620,RPG
1457620,Strategy
3667790,Casual
3667790,Indie
3667790,Simulation
3667790,Free To Play
2384860,Casual
2384860,Indie
2384860,Strategy
2384860,Free To Play
2425920,Action
3846410,Indie
3846410,Strategy
3198940,Action
3198940,Adventure
3198940,Casual
3198940,Simulation
2183030,Casual
2183030,RPG
2183030,Strategy
3583760,Action
3039350,Adventure
3039350,Casual
3039350,Simulation
3039350,Sports
3039350,Strategy
1309290,Action
1309290,Adventure
1309290,Indie
1309290,RPG
1309290,Simulation
2384850,Adventure
2384850,Indie
2425890,Adventure
2425890,Casual
2425890,Indie
2425890,Racing
2425890,Simulation
3806150,Action
3806150,Free To Play
2182990,Adventure
2182990,Casual
2182990,Indie
3039340,Adventure
2384840,Casual
2384840,Indie
2384840,Early Access
3583740,Casual
3583740,Indie
2182970,Casual
2182970,Indie
2998880,Adventure
2998880,Casual
2998880,Racing
2998880,RPG
2998880,Simulation
3039320,Adventure
3039320,Casual
3039320,Indie
2425870,Casual
2425870,Indie
2425870,Simulation
1660370,Action
1660370,Casual
1660370,Indie
1660370,Strategy
2425790,Racing
3667720,Indie
3667720,RPG
3667720,Strategy
3583710,Casual
3583710,Indie
2384800,Action
2384800,Casual
2384800,Indie
3039310,Action
3039310,RPG
2182960,Action
2182960,Indie
3806110,Action
3667690,Adventure
3667690,Indie
3667690,Simulation
2425770,Casual
2425770,Simulation
1594830,Action
1594830,Adventure
1594830,Casual
3667660,Action
3667660,Casual
3667660,Indie
3667660,Early Access
3846280,Action
3846280,Adventure
3846280,Casual
3846280,Indie
3846280,RPG
3846280,Free To Play
3806090,Action
3806090,Casual
2182930,Casual
2182930,Indie
3198760,Simulation
3198760,Strategy
2384730,Action
2384730,Adventure
3039250,Racing
1335500,Indie
1335500,Simulation
2425740,Adventure
2425740,RPG
2425740,Simulation
2425740,Strategy
2384720,Action
2384720,Adventure
3667630,Adventure
3667630,Indie
3806080,Casual
3583660,Adventure
3583660,Casual
3583660,Indie
3198750,Action
3198750,Adventure
3198750,Casual
3198750,Indie
2182920,Indie
2182920,Racing
2998750,Casual
2998750,Indie
2998750,Simulation
1660360,Action
1660360,Adventure
1660360,Casual
1660360,Indie
1375440,Adventure
1375440,Indie
1375440,Early Access
1576850,Simulation
2384710,Adventure
2384710,Indie
2384710,Simulation
3846240,Casual
3846240,Free To Play
3667610,Casual
2425700,Adventure
2425700,Casual
2182910,Casual
2182910,Indie
2998730,Adventure
2998730,Casual
2998730,Indie
2998730,Simulation
2384680,Adventure
2384680,Casual
2384680,Indie
2384680,RPG
3806060,Action
3806060,Adventure
3806060,Casual
3806060,Indie
3806060,Simulation
3806060,Strategy
3806060,Free To Play
3583620,Adventure
3198680,Casual
3198680,Indie
3198680,Simulation
3198680,Sports
2425680,Adventure
2425680,Indie
2425680,RPG
2182870,Indie
1539640,Adventure
1539640,Casual
1539640,Simulation
1457580,Casual
1457580,Racing
3583600,Casual
3583600,Indie
2425670,Action
2425670,Adventure
3039060,Adventure
3039060,Indie
2998670,Action
2998670,Casual
2998670,Indie
2998670,Strategy
1594810,Casual
1594810,Indie
2384610,Simulation
2384610,Sports
2384610,Strategy
3667520,Action
3667520,Casual
3667520,Indie
3846190,Indie
3846190,RPG
3846190,Simulation
3583570,Adventure
3583570,Casual
3583570,Strategy
2182840,RPG
2182840,Free To Play
2998650,Indie
2998650,Strategy
3039040,Casual
3039040,Strategy
3039040,Free To Play
1516730,Action
1516730,Casual
1516730,Indie
1516730,Early Access
2384600,Adventure
2384600,Indie
3667510,Adventure
3667510,Indie
3667510,RPG
3846180,Casual
3846180,Indie
3846180,Simulation
3846180,Strategy
2425620,Adventure
2425620,Casual
2425620,Simulation
2425620,Free To Play
2182820,Action
2182820,Adventure
2182820,Indie
2182820,Simulation
2998610,Simulation
2998610,Strategy
3039020,Casual
3039020,Indie
3039020,RPG
3039020,Simulation
3039020,Free To Play
1394550,Adventure
1394550,Indie
2384580,Action
2384580,RPG
2384580,Strategy
3369470,Casual
3369470,Indie
3369470,Free To Play
2998600,Casual
2998600,Indie
2998600,RPG
2581590,Action
2581590,Adventure
2581590,Casual
2581590,Indie
2581590,Early Access
2425580,Action
2425580,Adventure
2425580,Indie
2425580,Free To Play
1716360,Adventure
1716360,Casual
1716360,Indie
1716360,RPG
1716360,Early Access
1539620,RPG
1878210,Casual
1878210,Indie
1878210,Strategy
1878210,Free To Play
1457570,Racing
3448250,Adventure
3448250,Indie
3038970,Indie
2998590,Casual
2998590,Indie
2998590,Strategy
2182790,Indie
2182790,Massively Multiplayer
2182790,RPG
2182790,Free To Play
2182790,Early Access
2425570,Action
2425570,Indie
2581570,Adventure
2581570,Casual
2581570,Indie
2581570,RPG
2581570,Strategy
3448240,Indie
3448240,Simulation
3369430,Action
3369430,Casual
2998560,
3038940,Casual
3038940,Indie
3038940,RPG
2182770,Action
2182770,Adventure
2182770,Massively Multiplayer
2182770,Simulation
2182770,Early Access
2425540,Strategy
1716310,Action
1716310,Adventure
1716310,Indie
1716310,RPG
1716310,Strategy
2581560,Adventure
2581560,Indie
2581560,RPG
3448160,Casual
1997300,Casual
3038920,Casual
3038920,Indie
3038920,RPG
2998500,Adventure
2998500,Indie
2182750,Action
2182750,Casual
2182750,Free To Play
2581540,Strategy
2581540,Early Access
2384440,RPG
2384440,Simulation
2384440,Strategy
2425500,Adventure
1716270,Casual
1514480,Adventure
1514480,Indie
2384430,Casual
2384430,Sports
3369410,Adventure
3369410,Casual
3369410,Indie
3369410,RPG
3038850,Action
3038850,Adventure
2182710,Casual
2182710,Indie
2581530,Adventure
2581530,Casual
2581530,Simulation
1716260,Casual
1394540,Action
1394540,Adventure
1394540,Indie
2384390,Casual
2384390,Indie
3448120,Adventure
3448120,Casual
3448120,Indie
3448120,Racing
3448120,Simulation
3369390,Action
3369390,Adventure
3369390,Indie
3369390,Strategy
3038840,Adventure
3038840,Casual
3038840,Indie
2998480,Indie
2998480,Strategy
2581510,Indie
2581510,Racing
2182690,Casual
2182690,Indie
1716250,Casual
1514460,Adventure
1514460,Indie
1539600,Racing
2384380,Casual
2384380,Indie
2384380,Simulation
3369370,Action
3369370,Adventure
3369370,Casual
3369370,Indie
3369370,RPG
3369370,Simulation
3369370,Sports
3038820,Massively Multiplayer
3038820,Simulation
3038820,Strategy
3038820,Free To Play
2425420,Simulation
2581450,Casual
2581450,Indie
2581450,Free To Play
1716240,Casual
1514430,Casual
1514430,Indie
1514430,Strategy
1514430,Free To Play
3038790,Action
3038790,Free To Play
3369360,Action
3369360,Adventure
3369360,Casual
3369360,Indie
3369360,RPG
3369360,Simulation
3369360,Sports
2998430,Casual
2998430,Indie
2998430,Simulation
2425410,Adventure
2425410,Casual
2182630,Simulation
2182630,Strategy
1716230,Casual
2581410,Action
2581410,RPG
2581410,Early Access
1594790,Action
1594790,Adventure
1594790,Indie
2384350,Indie
3448010,Indie
3448010,RPG
3448010,Free To Play
3369340,Casual
3369340,Simulation
3038740,Casual
2998380,Action
2998380,Adventure
2998380,Casual
2998380,RPG
2425400,Adventure
2425400,Indie
1716220,Casual
2384320,Action
2384320,Casual
2384320,Indie
1660310,Adventure
1660310,Casual
1660310,Indie
1660310,RPG
1660310,Simulation
3369300,Casual
3369300,Indie
3369300,Free To Play
1539590,Action
1539590,Adventure
1539590,Indie
1539590,Strategy
3447940,Action
3447940,Indie
3447940,Early Access
3369280,Indie
2998300,Adventure
2998300,Casual
2998300,Indie
2425360,Action
2425360,Adventure
2425360,Indie
2182570,Adventure
2182570,Indie
2182570,Simulation
2182570,Early Access
1514360,Adventure
1514360,Casual
1716190,Casual
2384290,Free To Play
2384290,RPG
2384290,Strategy
3369250,Action
3369250,Indie
2998290,Adventure
2998290,Casual
2998290,Indie
2998290,RPG
2425320,Action
2425320,Adventure
2425320,Indie
2425320,Free To Play
2182540,Action
2182540,Indie
2581310,Action
2581310,Indie
1785220,Action
1785220,Casual
1785220,Indie
1716180,Casual
2384280,Casual
2384280,Indie
2384280,Simulation
3447910,Action
3447910,Indie
3447910,Racing
3447910,Sports
3038640,Adventure
3038640,Casual
2998260,Indie
2998260,Free To Play
2425310,Casual
2425310,Indie
2425310,Simulation
2581290,Adventure
2581290,Casual
2581290,Indie
2182530,Adventure
2182530,Indie
2182530,RPG
1716170,Casual
1716170,Indie
1716170,Simulation
1514290,Action
1514290,Adventure
1514290,Casual
1514290,Indie
1660300,Sports
2384250,Casual
2425300,Casual
2998130,Indie
2998130,Simulation
1716160,Adventure
1716160,Casual
1716160,Indie
1375290,Action
1375290,Casual
1375290,Indie
2384240,Adventure
2384240,Casual
2384240,RPG
3447830,Action
3447830,Adventure
3447830,Casual
3447830,Indie
3447830,Simulation
3369200,Action
3038590,Casual
3038590,Indie
2998060,Casual
2998060,Indie
2581210,Adventure
2425290,Action
2425290,Indie
2425290,Simulation
2425290,Early Access
1716150,Indie
1716150,RPG
1514250,Adventure
1514250,Indie
1514250,Simulation
1514250,Strategy
1514250,Early Access
1435210,Action
1435210,Casual
1435210,Indie
1435210,Simulation
1539580,Action
1539580,Casual
1539580,Indie
1539580,Simulation
1539580,Early Access
2384230,Action
2384230,Adventure
2384230,Indie
2384230,Early Access
3447820,Action
3447820,Indie
3447820,Early Access
3038580,Casual
3038580,Indie
3038580,Simulation
3038580,Strategy
3038580,Early Access
2998050,Action
2998050,Free To Play
2581200,Adventure
2581200,Casual
2581200,Massively Multiplayer
2581200,RPG
1716140,Indie
1716140,RPG
2384190,Action
2384190,Indie
2998040,Action
2998040,Indie
3038530,RPG
3038530,Strategy
3038530,Early Access
2425270,Action
2425270,RPG
2425270,Simulation
2425270,Strategy
2182450,Casual
2182450,Indie
1785200,Action
1785200,Adventure
1785200,Indie
1716120,RPG
1716120,Simulation
1309090,Action
1309090,Adventure
1309090,Indie
2384140,Indie
2384140,RPG
2384140,Free To Play
3038520,Adventure
3038520,Casual
3038520,Indie
2998030,Action
2998030,Adventure
2581160,Adventure
2581160,Casual
2581160,Indie
2581160,RPG
2581160,Strategy
2425260,Adventure
2425260,Indie
2425260,Simulation
2425260,Strategy
1716050,Indie
1716050,RPG
1514190,Adventure
1660290,Casual
1660290,Indie
1660290,RPG
2384130,Action
2384130,Adventure
2384130,Indie
2384130,RPG
2384130,Early Access
3369120,Action
3369120,Adventure
3369120,Casual
3369120,Indie
2182420,Indie
2182420,Simulation
2182420,Strategy
2581120,Action
2581120,Indie
2581120,Simulation
2581120,Strategy
1715980,Action
1715980,Casual
1715980,Sports
1514170,Action
1514170,Casual
1375280,Action
1375280,Adventure
1375280,Casual
1375280,Indie
1375280,Racing
1375280,Simulation
1375280,Sports
3447690,Adventure
3447690,Indie
3447690,Simulation
3369110,Casual
3038340,Action
2997980,Casual
2997980,RPG
2182400,Adventure
2182400,Indie
1514160,Adventure
1514160,Casual
1514160,Indie
1715970,Action
1715970,Adventure
1715970,RPG
1715970,Simulation
1715970,Early Access
3447680,Action
3447680,Adventure
3447680,Casual
3447680,Indie
3447680,RPG
3369100,Action
3369100,Indie
3038290,Action
3038290,Adventure
3038290,Casual
3038290,Indie
3038290,Early Access
2425160,Indie
2182390,Action
2182390,Adventure
2182390,Indie
2182390,RPG
2182390,Early Access
1457510,RPG
1940180,Action
1940180,Adventure
1940180,Casual
1940180,Strategy
2384050,Action
2384050,Casual
2384050,Indie
2384050,Simulation
3369080,Casual
2997930,Adventure
2997930,Casual
2425150,Casual
2425150,Indie
2425150,Simulation
2425150,Strategy
2425150,Early Access
2581080,Casual
1715950,Adventure
1715950,Casual
1715950,Indie
1394500,Action
1394500,Casual
1394500,Indie
1394500,Simulation
1394500,Strategy
1309080,Action
1309080,Adventure
1309080,Indie
1309080,RPG
1516560,Indie
1516560,Simulation
1516560,Strategy
3447640,Action
3447640,Adventure
3447640,Indie
3369070,Casual
3369070,Indie
3369070,Simulation
3038250,Action
3038250,Indie
3038250,Early Access
2997920,Action
2997920,Adventure
2997920,Indie
2997920,Free To Play
2182310,Strategy
2581050,Action
2581050,Adventure
2581050,Casual
2581050,Indie
2581050,Sports
2384020,Action
2384020,Adventure
2384020,Indie
2384020,RPG
1715860,Action
1715860,Indie
1660280,Adventure
1660280,Casual
1660280,Indie
1660280,RPG
1660280,Simulation
3447620,Action
3447620,Adventure
3447620,Indie
3447620,Racing
3447620,Simulation
3447620,Strategy
3369060,Action
3369060,Early Access
3038190,Adventure
3038190,Casual
3038190,Indie
2182290,Action
2182290,Adventure
2182290,Casual
2182290,Indie
2182290,Simulation
2384010,Indie
1715850,Action
1715850,Indie
1514070,Action
1514070,Adventure
1514070,Casual
1514070,Free To Play
1514070,Indie
1514070,Early Access
2384000,Action
2384000,Adventure
2384000,Indie
3447610,Action
3447610,Indie
3038080,Action
3038080,Adventure
3038080,Casual
3038080,Indie
3038080,RPG
3038080,Simulation
3038080,Sports
3369050,Casual
3369050,Indie
2997890,Action
2997890,Adventure
2997890,RPG
2997890,Free To Play
2182240,Casual
2581030,Adventure
2581030,Casual
2581030,Indie
2581030,RPG
2425090,Action
2425090,Adventure
2425090,Casual
2425090,Simulation
1715840,Action
1715840,Strategy
1878200,Adventure
1539510,Casual
1539510,Indie
2383990,Action
2383990,Adventure
3447600,Casual
3447600,Indie
2997880,Adventure
2997880,Indie
2997880,RPG
3038070,Action
3038070,Adventure
3038070,Casual
3038070,Indie
3038070,RPG
3038070,Simulation
3038070,Sports
2182200,Casual
2182200,Indie
2182200,Strategy
2581020,Action
2581020,Early Access
2425080,Indie
2425080,Simulation
2425080,Strategy
1715830,Action
1715830,Casual
1715830,Indie
1715830,Early Access
1514030,Action
1514030,Adventure
1514030,Casual
1514030,Indie
1514030,RPG
1514030,Simulation
1457500,Action
1457500,Adventure
1457500,Indie
1457500,RPG
1457500,Strategy
1581640,Action
1581640,Adventure
1581640,Indie
2383970,Casual
2383970,Indie
2383970,Simulation
2383970,Free To Play
3369010,Action
3369010,Adventure
3369010,Indie
3038020,Casual
3038020,Indie
3038020,Simulation
3038020,Strategy
2182190,Action
2182190,Indie
3368980,Action
3368980,Indie
3368980,Free To Play
2182160,Adventure
2182160,Free To Play
